gene_ID,WT_0,WT_15,WT_30,WT_60,log2fc_WT_0_WT_15,log2fc_WT_0_WT_30,log2fc_WT_0_WT_60,log2fc_WT_15_WT_30,log2fc_WT_15_WT_60,log2fc_WT_30_WT_60,qWT_0_WT_15,qWT_0_WT_30,qWT_0_WT_60,qWT_15_WT_30,qWT_15_WT_60,qWT_30_WT_60,cluster
AT1G56060,2.45636,5.12493,3.45488,41.6133,1.06101,0.492112,4.08245,-0.568896,3.02144,3.59034,0.831828,0.999842,0.00225554,0.999842,0.00225554,0.00225554,1
AT1G56120,4.13468,0.373762,0.964901,2.25666,-3.46758,-2.09932,-0.873588,1.36826,2.594,1.22574,0.00225554,0.00225554,0.254423,0.257971,0.00225554,0.093231,4
AT1G56140,2.36831,3.49132,7.60844,16.3218,0.559915,1.68374,2.78488,1.12383,2.22496,1.10113,0.818602,0.00225554,0.00225554,0.0774578,0.00225554,0.0495276,1
AT1G56240,0.151173,9.7796,14.4926,32.1202,6.01551,6.58297,7.73114,0.567465,1.71564,1.14817,0.999842,0.998211,0.998211,0.817859,0.0277452,0.181208,1
AT1G56250,0.00993896,0.771949,2.45213,16.1769,6.27927,7.94673,10.6686,1.66746,4.38929,2.72183,0.999842,0.987075,0.987075,0.175281,0.00225554,0.00225554,1
AT1G56300,9.25545,16.8238,28.5786,35.9806,0.862129,1.62656,1.95884,0.764431,1.09671,0.332283,0.42307,0.00748685,0.00225554,0.681377,0.121428,0.999842,8
AT1G56520,3.96879,12.2633,4.32076,4.47041,1.62757,0.122585,0.171708,-1.50499,-1.45587,0.0491227,0.00225554,0.999842,0.999842,0.00225554,0.00225554,0.999842,9
AT1G57990,5.52134,75.8364,76.9584,159.407,3.7798,3.80099,4.85156,0.0211885,1.07176,1.05057,0.00225554,0.00225554,0.00225554,0.999842,0.191382,0.170354,8
AT1G58200,13.4137,16.2754,16.2149,29.2204,0.278994,0.27362,1.12328,-0.00537419,0.844281,0.849655,0.999842,0.999842,0.00415009,0.999842,0.135298,0.0812702,1
AT1G58270,2.89244,7.52637,7.86444,14.2923,1.37967,1.44306,2.30488,0.0633892,0.925209,0.86182,0.0449349,0.0391221,0.00225554,0.999842,0.219535,0.366995,8
AT1G59910,5.80658,22.3236,10.2761,16.4932,1.94281,0.823535,1.50611,-1.11927,-0.436698,0.682572,0.00225554,0.149046,0.00587253,0.0184341,0.975393,0.457889,9
AT1G59950,0,0,0.0726068,0.512777,0,65535,65535,65535,65535,2.82015,1,1,0.00225554,1,0.00225554,0.448151,1
AT1G60140,4.51153,2.8609,3.67472,10.1503,-0.65715,-0.295984,1.16983,0.361166,1.82698,1.46582,0.684056,0.999842,0.102638,0.999842,0.00415009,0.0146178,1
AT1G60270,10.2482,12.2572,10.8078,5.34954,0.258262,0.0767043,-0.937877,-0.181557,-1.19614,-1.01458,0.999842,0.999842,0.12592,0.999842,0.0410864,0.0903116,5
AT1G60590,35.4961,34.0344,27.4128,12.4297,-0.0606642,-0.372809,-1.51387,-0.312145,-1.45321,-1.14106,0.999842,0.999842,0.00587253,0.999842,0.0171885,0.0686527,2
AT1G61360,0.922863,18.9698,17.0503,23.4582,4.36144,4.20754,4.66783,-0.153906,0.306389,0.460295,0.00225554,0.00225554,0.00225554,0.999842,0.999842,0.816369,8
AT1G61370,0.436027,0.354437,0.585765,1.92095,-0.298887,0.425905,2.13933,0.724791,2.43822,1.71343,0.999842,0.999842,0.00901084,0.999842,0.00748685,0.0320121,1
AT1G61380,5.95043,4.67204,8.03006,22.1449,-0.348941,0.432416,1.89591,0.781357,2.24485,1.46349,0.999842,0.909707,0.00225554,0.305573,0.00225554,0.00225554,1
AT1G61420,0.521332,0.269065,0.723525,3.17558,-0.954248,0.472841,2.60675,1.42709,3.56099,2.1339,0.861568,0.999842,0.00225554,0.327998,0.00225554,0.00587253,1
AT1G61430,1.60126,1.35924,2.20241,3.54178,-0.236409,0.459879,1.14527,0.696288,1.38168,0.685392,0.999842,0.994803,0.0439841,0.677451,0.0232287,0.494826,3
AT1G61460,0.322205,1.15544,0.688001,1.2752,1.8424,1.09443,1.98468,-0.747962,0.142284,0.890246,0.0782252,0.528714,0.0255307,0.862408,0.999842,0.582405,8
AT1G61560,0.794021,10.1862,6.75608,13.7229,3.6813,3.08894,4.11126,-0.592363,0.429965,1.02233,0.00225554,0.00225554,0.00225554,0.639267,0.997014,0.0644722,8
AT1G61890,18.5764,86.6524,37.9411,41.6503,2.22176,1.03029,1.16485,-1.19148,-1.05691,0.134563,0.00225554,0.0243883,0.00587253,0.0118963,0.0309671,0.999842,9
AT1G62300,7.58194,27.587,25.4614,49.9571,1.86335,1.74767,2.72005,-0.115675,0.856701,0.972376,0.00225554,0.00225554,0.00225554,0.999842,0.158406,0.0449349,8
AT1G62305,2.69062,2.1201,2.1316,6.58071,-0.343803,-0.336004,1.2903,0.00779876,1.63411,1.62631,0.999842,0.999842,0.0495276,0.999842,0.0255307,0.00415009,1
AT1G63350,0.818924,1.53957,1.39103,2.426,0.910728,0.764348,1.56678,-0.14638,0.656049,0.802429,0.527206,0.669192,0.0208548,0.999842,0.73167,0.447871,6
AT1G63720,2.556,8.78639,2.93655,11.8947,1.78138,0.200234,2.21836,-1.58115,0.436982,2.01813,0.0184341,0.999842,0.00225554,0.0196585,0.999842,0.00225554,6
AT1G63820,0.128105,3.39056,1.82931,1.32223,4.72612,3.8359,3.36758,-0.890223,-1.35855,-0.468326,0.0266529,0.0266529,0.0531779,0.605475,0.302,0.999842,9
AT1G63860,1.2377,3.60735,3.79303,5.11488,1.54327,1.61569,2.04704,0.0724143,0.503763,0.431349,0.015928,0.00225554,0.00225554,0.999842,0.857731,0.950905,8
AT1G63880,9.48882,14.3005,15.0794,21.7691,0.591764,0.668282,1.19798,0.0765182,0.606217,0.529699,0.530685,0.307942,0.00587253,0.999842,0.518643,0.593511,8
AT1G64200,61.6725,168.96,96.4088,89.6844,1.45398,0.644538,0.540229,-0.809445,-0.913753,-0.104308,0.00225554,0.391412,0.621356,0.146158,0.079759,0.999842,9
AT1G64380,3.70397,19.2939,5.67393,5.55325,2.381,0.615274,0.584259,-1.76572,-1.79674,-0.0310144,0.00225554,0.746945,0.840566,0.00225554,0.00415009,0.999842,9
AT1G64610,4.08698,7.70395,4.08869,10.6222,0.914564,0.000602553,1.37797,-0.913961,0.463406,1.37737,0.193509,0.999842,0.00225554,0.158406,0.920739,0.00415009,6
AT1G64780,274.945,266.066,230.315,79.8886,-0.0473596,-0.255538,-1.78308,-0.208178,-1.73572,-1.52754,0.999842,0.999842,0.00225554,0.999842,0.00225554,0.00225554,2
AT1G65060,65.9412,57.9257,65.6292,19.3761,-0.186976,-0.00684282,-1.7669,0.180134,-1.57992,-1.76006,0.999842,0.999842,0.00225554,0.999842,0.00225554,0.00225554,5
AT1G65560,12.784,12.0802,13.1078,5.39135,-0.081696,0.0360772,-1.24563,0.117773,-1.16393,-1.2817,0.999842,0.999842,0.0104867,0.999842,0.0401162,0.00901084,5
AT1G65610,0.72208,0.693814,0.303416,2.59788,-0.0576096,-1.25086,1.8471,-1.19325,1.90471,3.09797,0.999842,0.517078,0.0371458,0.7084,0.0820379,0.00225554,1
AT1G65690,8.71232,2.96188,8.94383,29.7807,-1.55655,0.0378348,1.77325,1.59438,3.32979,1.73541,0.0584616,0.999842,0.00415009,0.0439841,0.00225554,0.00587253,1
AT1G65845,11.5164,16.484,19.8151,74.1136,0.517368,0.782902,2.68604,0.265534,2.16867,1.90314,0.999842,0.560085,0.00225554,0.999842,0.00225554,0.00225554,1
AT1G65890,0.891437,3.62666,1.41625,3.29533,2.02443,0.667874,1.88622,-1.35656,-0.138217,1.21834,0.0104867,0.913959,0.00901084,0.1068,0.999842,0.107451,6
AT1G66080,22.8298,51.8797,67.1375,13.1926,1.18425,1.5562,-0.791183,0.37195,-1.97544,-2.34739,0.015928,0.00225554,0.310689,0.999842,0.00225554,0.00225554,7
AT1G66400,5.15252,17.3425,7.82973,9.63356,1.75096,0.603684,0.90279,-1.14728,-0.848172,0.299106,0.0430158,0.960461,0.599327,0.112882,0.454832,0.999842,9
AT1G66460,0.175568,0.275187,0.303408,1.4711,0.648382,0.789231,3.06679,0.140849,2.41841,2.27756,1,0.999842,0.00748685,0.999842,0.0467763,0.0458466,1
AT1G66480,1.70715,2.37533,2.3422,5.11932,0.476541,0.456279,1.58437,-0.0202625,1.10782,1.12809,0.999842,0.999842,0.0486053,0.999842,0.315299,0.228557,1
AT1G66700,0.695495,0.033381,0.257243,6.5821,-4.38094,-1.43491,3.24244,2.94603,7.62338,4.67734,0.899373,0.953931,0.00225554,0.999842,0.899623,0.240326,1
AT1G66920,5.88435,7.4478,12.9538,30.1985,0.339933,1.13842,2.35952,0.798486,2.01959,1.2211,0.999842,0.0789703,0.00225554,0.446948,0.00225554,0.0341157,1
AT1G67000,0.653554,0.435698,1.24179,1.63404,-0.584979,0.926041,1.32207,1.51102,1.90705,0.396026,0.999842,0.508631,0.112244,0.141993,0.0220541,0.999842,3
AT1G67360,170.758,197.189,234.279,81.3694,0.207626,0.456275,-1.0694,0.248649,-1.27702,-1.52567,0.999842,0.999842,0.138316,0.999842,0.1068,0.0255307,5
AT1G67520,0.441072,0.286322,0.727347,1.45279,-0.623373,0.721631,1.71974,1.345,2.34311,0.998109,0.999842,0.999842,0.0531779,0.47213,0.0309671,0.541971,3
AT1G67800,5.20647,7.06037,8.05049,13.5436,0.439438,0.62877,1.37923,0.189332,0.939795,0.750463,0.992601,0.528489,0.00587253,0.999842,0.137713,0.245352,1
AT1G67880,9.26481,20.7301,10.0667,9.5413,1.1619,0.119755,0.0424249,-1.04214,-1.11947,-0.0773305,0.015928,0.999842,0.999842,0.0401162,0.0277452,0.999842,9
AT1G67970,5.50407,23.413,9.28916,17.4184,2.08874,0.755049,1.66204,-1.33369,-0.426694,0.906994,0.00225554,0.3515,0.00225554,0.0118963,0.93668,0.120122,9
AT1G68340,3.56776,6.00048,6.22171,8.61257,0.750058,0.802291,1.27142,0.0522329,0.521366,0.469133,0.628547,0.433153,0.0351302,0.999842,0.905907,0.920224,8
AT1G68780,3.58177,3.35679,1.77583,1.04853,-0.0935911,-1.01218,-1.7723,-0.918593,-1.67871,-0.760121,0.999842,0.233301,0.0171885,0.419963,0.0522654,0.748049,2
AT1G68850,0.406523,0,0.01349,0.074231,65535,-4.91338,-2.45324,65535,65535,2.46013,0.00225554,0.857915,0.538925,1,1,1,10
AT1G69360,3.82519,4.12055,3.09016,6.84216,0.107306,-0.307851,0.838921,-0.415157,0.731615,1.14677,0.999842,0.999842,0.124633,0.993041,0.329425,0.00901084,1
AT1G69840,43.5513,154.419,97.7527,167.644,1.82606,1.16642,1.94462,-0.659641,0.118554,0.778195,0.00225554,0.015928,0.00225554,0.519069,0.999842,0.282644,8
AT1G69890,0.448268,14.5347,14.0313,23.3697,5.01899,4.96814,5.70413,-0.0508479,0.685139,0.735987,0.00225554,0.00225554,0.00225554,0.999842,0.637819,0.498321,8
AT1G69900,0.95447,23.8729,10.3802,8.41364,4.64453,3.44299,3.13996,-1.20154,-1.50457,-0.303034,0.00225554,0.00225554,0.00225554,0.0171885,0.00225554,0.999842,9
AT1G69920,0.0876078,0,0.0614737,0.792046,65535,-0.511091,3.17645,65535,65535,3.68754,1,1,0.463569,1,0.00225554,0.510757,1
AT1G70000,41.633,46.4758,35.5362,22.3438,0.158754,-0.228436,-0.897849,-0.38719,-1.0566,-0.669413,0.999842,0.999842,0.0593278,0.984503,0.0208548,0.309938,2
AT1G70140,1.93679,3.80365,4.60498,5.83772,0.97372,1.24953,1.59174,0.275808,0.61802,0.342212,0.224301,0.0361308,0.00415009,0.999842,0.598777,0.999842,8
AT1G70260,3.54649,4.63535,2.8217,1.19449,0.386286,-0.329826,-1.56999,-0.716112,-1.95628,-1.24017,0.999842,0.999842,0.042046,0.700562,0.0118963,0.171403,2
AT1G70280,17.4557,19.6053,15.7778,9.57663,0.167541,-0.145799,-0.86611,-0.31334,-1.03365,-0.720311,0.999842,0.999842,0.108806,0.999842,0.0410864,0.264127,2
AT1G70290,6.24814,5.1473,6.33111,15.3341,-0.27961,0.0190323,1.29525,0.298642,1.57486,1.27622,0.999842,0.999842,0.00225554,0.999842,0.00225554,0.00225554,1
AT1G70300,5.44211,3.50672,5.66508,8.34065,-0.634044,0.0579303,0.615994,0.691974,1.25004,0.558064,0.732831,0.999842,0.753192,0.703293,0.0341157,0.905907,3
AT1G70520,6.85804,7.8105,13.2832,28.9896,0.187618,0.953731,2.07967,0.766113,1.89205,1.12594,0.999842,0.0627796,0.00225554,0.294674,0.00225554,0.00748685,1
AT1G70530,4.3039,7.60977,10.2893,21.7209,0.822209,1.25743,2.33537,0.435218,1.51316,1.07794,0.296771,0.0196585,0.00225554,0.980873,0.00225554,0.0330747,1
AT1G70740,4.41166,12.2937,6.88338,10.6411,1.47853,0.641797,1.27026,-0.836732,-0.208269,0.628463,0.00901084,0.536947,0.0208548,0.223284,0.999842,0.525644,6
AT1G70985,27.1873,27.7269,30.2455,12.5347,0.0283555,0.153788,-1.117,0.125432,-1.14535,-1.27079,0.999842,0.999842,0.0766814,0.999842,0.105412,0.0277452,5
AT1G70990,0,0,0.122932,0.694177,0,65535,65535,65535,65535,2.49744,1,1,0.00225554,1,0.00225554,0.547318,1
AT1G71000,3.05076,0.501806,15.6676,5.65926,-2.60397,2.36054,0.891445,4.96451,3.49541,-1.4691,0.288964,0.0782252,0.999842,0.0458466,0.112244,0.327599,7
AT1G71030,55.5528,39.2296,54.9479,95.1854,-0.501916,-0.0157951,0.776881,0.486121,1.2788,0.792676,0.774038,0.999842,0.166435,0.792688,0.00415009,0.12592,1
AT1G72280,2.5519,4.25689,4.84577,9.14562,0.738229,0.925154,1.84151,0.186926,1.10328,0.916354,0.604416,0.228557,0.00225554,0.999842,0.0812702,0.127201,1
AT1G72430,93.9093,171.28,71.9247,52.917,0.867016,-0.384782,-0.827536,-1.2518,-1.69455,-0.442754,0.177969,0.974501,0.16305,0.00748685,0.00225554,0.799012,9
AT1G72450,55.7295,74.4789,66.3677,112.501,0.418391,0.25204,1.01343,-0.166352,0.595037,0.761389,0.969667,0.999842,0.0171885,0.999842,0.581965,0.184413,1
AT1G72490,1.59925,2.81304,1.40856,0.417901,0.814732,-0.183176,-1.93616,-0.997908,-2.75089,-1.75298,0.627788,0.999842,0.0610611,0.435589,0.0104867,0.112244,2
AT1G72760,0.172835,0.0412926,0.109026,1.29617,-2.06544,-0.664723,2.90679,1.40072,4.97223,3.57151,1,1,0.0576151,1,0.171961,0.0486053,1
AT1G73260,93.9674,9.06345,50.2163,112.81,-3.37403,-0.904005,0.263664,2.47002,3.63769,1.16767,0.00225554,0.786236,0.999842,0.00901084,0.00225554,0.44003,4
AT1G73500,5.82566,34.2544,6.08309,16.9902,2.5558,0.0623843,1.54421,-2.49341,-1.01159,1.48183,0.00225554,0.999842,0.00225554,0.00225554,0.0593278,0.00225554,9
AT1G73540,7.84004,30.141,8.55539,25.7194,1.9428,0.125974,1.71393,-1.81682,-0.22887,1.58795,0.00225554,0.999842,0.00225554,0.00225554,0.999842,0.00225554,6
AT1G73805,5.56073,47.2678,13.9241,15.8674,3.08751,1.32424,1.51272,-1.76327,-1.57479,0.188486,0.00225554,0.00587253,0.00225554,0.00225554,0.00225554,0.999842,9
AT1G73810,1.64825,0.909599,2.65111,7.85529,-0.857636,0.68566,2.25273,1.5433,3.11036,1.56707,0.891439,0.973116,0.00587253,0.160763,0.00225554,0.0391221,1
AT1G74010,24.9773,5.33339,12.7939,28.5364,-2.22749,-0.965163,0.192188,1.26233,2.41968,1.15735,0.00225554,0.578953,0.999842,0.241273,0.00225554,0.326845,4
AT1G74020,56.206,21.3864,46.1546,71.1371,-1.39403,-0.28425,0.339879,1.10978,1.73391,0.624129,0.0710676,0.999842,0.999842,0.201308,0.0243883,0.9331,3
AT1G74100,61.2737,140.467,121.027,130.63,1.19689,0.981991,1.09214,-0.214904,-0.10475,0.110153,0.00587253,0.0243883,0.00901084,0.999842,0.999842,0.999842,8
AT1G74310,43.4786,99.3563,186.008,18.0602,1.19231,2.09699,-1.26749,0.904684,-2.4598,-3.36448,0.0540901,0.00587253,0.209288,0.561906,0.00415009,0.00225554,7
AT1G74330,3.10777,4.60106,4.72948,10.4914,0.566088,0.6058,1.75526,0.0397129,1.18917,1.14946,0.792959,0.610929,0.00225554,0.999842,0.0184341,0.0299199,1
AT1G74590,4.95438,0.709974,4.40644,5.45155,-2.80287,-0.169091,0.137962,2.63377,2.94083,0.307053,0.0184341,0.999842,0.999842,0.0243883,0.00901084,0.999842,3
AT1G74950,23.6738,34.9916,31.1739,52.2907,0.563718,0.397047,1.14326,-0.166672,0.579546,0.746218,0.61487,0.915631,0.00225554,0.999842,0.555797,0.181752,1
AT1G75220,17.4964,23.069,24.7402,54.6701,0.398894,0.499795,1.64369,0.100901,1.2448,1.1439,0.963101,0.653975,0.00225554,0.999842,0.0104867,0.0104867,1
AT1G75380,48.2099,27.6634,41.377,80.9815,-0.801351,-0.2205,0.748262,0.580852,1.54961,0.968762,0.305573,0.999842,0.376311,0.783729,0.00225554,0.168696,1
AT1G76360,10.994,32.2447,26.3587,26.8186,1.55235,1.26157,1.28653,-0.290784,-0.265827,0.0249575,0.0208548,0.0670039,0.0486053,0.999842,0.999842,0.999842,8
AT1G76650,6.89075,39.3865,7.39654,55.1412,2.51497,0.10219,3.0004,-2.41278,0.48543,2.89821,0.00225554,0.999842,0.00225554,0.00225554,0.968957,0.00225554,6
AT1G76790,2.0733,10.5417,20.1589,30.7091,2.34611,3.28141,3.88866,0.935306,1.54256,0.607251,0.154942,0.0266529,0.00225554,0.735261,0.00901084,0.945031,8
AT1G76965,0,0.0416529,0.0370141,0.45029,65535,65535,65535,-0.170344,3.43436,3.60471,1,1,0.00225554,1,0.99368,0.948937,1
AT1G76970,4.37183,3.90367,7.07431,18.8531,-0.163405,0.694352,2.10849,0.857757,2.2719,1.41414,0.999842,0.448994,0.00225554,0.298776,0.00225554,0.00225554,1
AT1G76980,10.6133,8.22522,11.6988,20.2429,-0.36775,0.140485,0.931538,0.508236,1.29929,0.791053,0.999842,0.999842,0.124633,0.91589,0.0232287,0.284374,1
AT1G77380,0.333205,0.265906,0.452238,1.43789,-0.325495,0.44067,2.10947,0.766164,2.43497,1.6688,0.999842,0.999842,0.0410864,0.999842,0.0410864,0.13653,1
AT1G78210,10.9848,10.1067,12.4705,33.0303,-0.120197,0.183019,1.58828,0.303216,1.70848,1.40527,0.999842,0.999842,0.00225554,0.999842,0.00225554,0.00225554,1
AT1G78310,3.13451,6.71178,6.65927,7.93305,1.09845,1.08712,1.33964,-0.0113296,0.241181,0.25251,0.149046,0.122715,0.0243883,0.999842,0.999842,0.999842,8
AT1G78460,3.31626,4.77925,10.9011,16.3622,0.527228,1.71685,2.30274,1.18962,1.77551,0.585886,0.999842,0.0118963,0.00225554,0.146158,0.00748685,0.674043,3
AT1G78510,184.348,154.595,175.906,87.4679,-0.253935,-0.0676243,-1.0756,0.186311,-0.821668,-1.00798,0.999842,0.999842,0.0118963,0.999842,0.161917,0.0320121,5
AT1G78830,45.9057,54.915,74.7439,172.144,0.258527,0.703282,1.90687,0.444755,1.64834,1.20359,0.999842,0.311792,0.00225554,0.890659,0.00225554,0.00587253,1
AT1G78850,30.1959,71.1,108.817,281.414,1.2355,1.84948,3.22027,0.613981,1.98477,1.37079,0.00587253,0.00225554,0.00225554,0.508132,0.00225554,0.00415009,1
AT1G78860,0.0166148,0.229231,0.344161,1.94665,3.78626,4.37254,6.87238,0.586279,3.08612,2.49984,1,0.838903,0.838773,0.999842,0.0602062,0.0220541,1
AT1G78895,8.53375,10.8929,11.9405,20.6462,0.352132,0.484612,1.27463,0.132479,0.922495,0.790015,0.999842,0.921358,0.0118963,0.999842,0.191898,0.259693,1
AT1G79160,20.695,9.32068,20.3996,17.9458,-1.15077,-0.0207365,-0.205632,1.13004,0.945141,-0.184896,0.0391221,0.999842,0.999842,0.0476943,0.181208,0.999842,11
AT1G79245,56.7512,162.35,210.923,301.749,1.51639,1.89399,2.41063,0.377602,0.894239,0.516636,0.00225554,0.00225554,0.00225554,0.999842,0.196151,0.831719,8
AT1G79410,15.2298,33.6582,18.5409,23.6716,1.14406,0.283815,0.636259,-0.860244,-0.507801,0.352444,0.0232287,0.999842,0.473853,0.187151,0.876079,0.999842,9
AT1G79680,0.478318,1.13118,5.32512,19.6012,1.24179,3.47677,5.35683,2.23499,4.11504,1.88006,0.506349,0.00225554,0.00225554,0.00225554,0.00225554,0.00225554,1
AT1G79900,1.93471,0.281659,0.828756,5.09929,-2.7801,-1.2231,1.39818,1.557,4.17828,2.62128,0.0266529,0.556994,0.311064,0.465229,0.00415009,0.0118963,1
AT1G79920,131.473,161.079,181.917,84.522,0.293,0.468512,-0.637373,0.175512,-0.930374,-1.10589,0.999842,0.825392,0.406259,0.999842,0.107451,0.0184341,5
AT1G80050,20.6304,14.8318,11.9554,4.6379,-0.476077,-0.787101,-2.15323,-0.311024,-1.67715,-1.36612,0.93178,0.274774,0.00225554,0.999842,0.0255307,0.0410864,2
AT1G80450,1.20086,3.4627,2.7397,6.10787,1.52783,1.18995,2.3466,-0.337879,0.818772,1.15665,0.31728,0.539699,0.0277452,0.999842,0.712159,0.277258,6
AT1G80460,19.8934,13.9477,16.5976,27.9591,-0.512263,-0.261311,0.491029,0.250951,1.00329,0.752341,0.718466,0.999842,0.657768,0.999842,0.0476943,0.175807,1
AT1G80920,30.0107,14.3973,36.1093,93.3044,-1.05968,0.266896,1.63647,1.32658,2.69615,1.36957,0.618444,0.999842,0.140794,0.421156,0.00901084,0.346373,1
AT2G01760,4.81622,4.26822,3.64876,1.71063,-0.174265,-0.400495,-1.49337,-0.22623,-1.3191,-1.09287,0.999842,0.999842,0.0320121,0.999842,0.127201,0.225254,2
AT2G02100,9.21137,20.8784,13.6593,38.2077,1.18053,0.568402,2.05238,-0.612125,0.87185,1.48397,0.238941,0.987775,0.00225554,0.917127,0.385041,0.0118963,6
AT2G02990,6.16457,20.6431,6.07434,63.2355,1.74359,-0.0212738,3.35866,-1.76486,1.61507,3.37994,0.00225554,0.999842,0.00225554,0.00587253,0.0449349,0.00225554,1
AT2G03530,3.44726,6.1974,7.16139,9.52782,0.846215,1.05479,1.4667,0.208576,0.620483,0.411907,0.429185,0.128462,0.0118963,0.999842,0.657609,0.989669,8
AT2G04450,3.1487,0.43168,1.16193,3.32044,-2.86672,-1.43823,0.0766178,1.42849,2.94334,1.51485,0.0171885,0.106108,0.999842,0.450481,0.0118963,0.0850726,4
AT2G04495,2.4458,7.87107,6.94073,18.3975,1.68625,1.50478,2.91113,-0.181472,1.22488,1.40635,0.0401162,0.0558756,0.00225554,0.999842,0.102638,0.00748685,1
AT2G04515,0.643005,0.306615,0.614005,3.74533,-1.0684,-0.0665781,2.54219,1.00182,3.61059,2.60877,0.989147,0.999842,0.0232287,0.999842,0.0309671,0.0351302,1
AT2G04570,2.40392,4.06416,2.99386,9.72324,0.757568,0.316616,2.01605,-0.440952,1.25848,1.69943,0.697258,0.999842,0.00225554,0.999842,0.0522654,0.00587253,1
AT2G05380,86.9664,117.204,56.977,120.207,0.430487,-0.610078,0.466989,-1.04057,0.036502,1.07707,0.957414,0.53919,0.925775,0.0584616,0.999842,0.0495276,6
AT2G05520,1064.51,477.306,830.974,1288.47,-1.1572,-0.357312,0.275475,0.799889,1.43268,0.632787,0.0540901,0.999842,0.999842,0.346057,0.00748685,0.660554,3
AT2G05540,24.5343,8.85969,25.9026,75.0658,-1.46947,0.0782944,1.61335,1.54777,3.08283,1.53506,0.0558756,0.999842,0.0277452,0.0476943,0.00225554,0.0619243,1
AT2G06045,0,0.519673,0.0731277,2.02413,65535,65535,65535,-2.82911,1.96163,4.79074,1,1,0.00225554,1,0.970679,0.999842,1
AT2G11780,0.0399262,0.0218757,0.786747,0.0141207,-0.868009,4.30049,-1.49952,5.1685,-0.631513,-5.80001,1,0.0439841,1,0.149046,1,0.194022,7
AT2G13790,9.45454,14.4766,26.2068,57.7156,0.614649,1.47086,2.60988,0.856215,1.99523,1.13902,0.530231,0.00225554,0.00225554,0.15377,0.00225554,0.00901084,1
AT2G13800,2.49855,4.60532,4.69184,6.66692,0.882213,0.909066,1.41593,0.0268537,0.533719,0.506866,0.309136,0.193509,0.00748685,0.999842,0.823118,0.779634,8
AT2G13810,1.04539,0.104911,0.688096,6.11259,-3.3168,-0.603361,2.54774,2.71344,5.86454,3.1511,0.0873508,0.999842,0.00225554,0.176938,0.0196585,0.00225554,1
AT2G14560,288.959,15.1292,51.5786,241.998,-4.25546,-2.48602,-0.255873,1.76944,3.99958,2.23015,0.00225554,0.00225554,0.999842,0.00225554,0.00225554,0.00225554,4
AT2G14620,9.84175,0.281572,2.5625,11.905,-5.12734,-1.94136,0.274583,3.18598,5.40192,2.21595,0.00225554,0.0132684,0.999842,0.0277452,0.00225554,0.00415009,4
AT2G15040,1.90364,2.71783,5.33986,7.50621,0.513696,1.48804,1.97933,0.974347,1.46563,0.491283,0.999842,0.0774578,0.0118963,0.524699,0.0924983,0.999842,3
AT2G15042,2.20731,2.1444,6.03402,8.39373,-0.0417156,1.45083,1.92702,1.49255,1.96874,0.476193,0.999842,0.0171885,0.00225554,0.0243883,0.00225554,0.904813,3
AT2G15050,179.409,124.195,146.139,86.7927,-0.530644,-0.295914,-1.04761,0.23473,-0.516964,-0.751693,0.778243,0.999842,0.0299199,0.999842,0.817859,0.273545,5
AT2G15080,10.6586,3.87144,11.6605,15.7007,-1.46108,0.129604,0.558804,1.59068,2.01988,0.4292,0.00415009,0.999842,0.655661,0.0132684,0.00225554,0.994767,3
AT2G15220,0.537047,1.46827,2.70685,9.35951,1.45099,2.3335,4.12331,0.882503,2.67232,1.78982,0.600154,0.106108,0.00225554,0.825946,0.00225554,0.0132684,1
"AT2G15480,AT2G15490",6.12731,10.1714,8.41208,21.1597,0.731191,0.457208,1.788,-0.273983,1.0568,1.33079,0.652099,0.999842,0.00225554,0.999842,0.147916,0.0266529,1
AT2G15620,643.637,586.325,724.685,297.408,-0.134547,0.171107,-1.1138,0.305654,-0.979257,-1.28491,0.999842,0.999842,0.015928,0.999842,0.100458,0.00415009,5
AT2G15810,0.053095,0.0192109,0.378834,0.0363898,-1.46665,2.83492,-0.545044,4.30157,0.921608,-3.37996,1,0.0371458,1,0.303253,1,0.0361308,7
AT2G15960,15.3464,13.8943,14.6918,149.987,-0.143407,-0.0628869,3.28886,0.0805196,3.43227,3.35175,0.999842,0.999842,0.00225554,0.999842,0.00225554,0.00225554,1
AT2G16600,328.181,233.756,307.574,475.638,-0.48949,-0.0935575,0.53537,0.395932,1.02486,0.628928,0.774614,0.999842,0.592149,0.971837,0.0467763,0.403215,1
AT2G16630,4.03945,5.11827,4.98498,12.8612,0.341497,0.303428,1.67079,-0.0380694,1.3293,1.36737,0.999842,0.999842,0.00587253,0.999842,0.0361308,0.0232287,1
AT2G16700,22.8304,16.3567,22.6115,43.3188,-0.481079,-0.0139003,0.924034,0.467179,1.40511,0.937934,0.920063,0.999842,0.156659,0.907881,0.015928,0.127806,1
AT2G16710,16.7931,12.6889,16.2987,27.9867,-0.404303,-0.0431049,0.736876,0.361198,1.14118,0.779981,0.999842,0.999842,0.297145,0.999842,0.0381382,0.229512,1
AT2G17040,11.5864,80.9743,48.2638,72.8957,2.80503,2.05851,2.6534,-0.746521,-0.151631,0.59489,0.00225554,0.00225554,0.00225554,0.347848,0.999842,0.654723,8
AT2G17120,22.556,19.8712,22.5034,61.2812,-0.182832,-0.00336792,1.44193,0.179464,1.62476,1.4453,0.999842,0.999842,0.0467763,0.999842,0.0266529,0.0371458,1
